name	gender	meaning
Iudocus	Latinized form of Judoc (see JOYCE).	0
Iulia	Ancient Roman and Romanian form of JULIA.	1
Iulian	Romanian form of Iulianus (see JULIAN).	0
Iuliana	Ancient Roman and Romanian form of JULIANA.	1
Iulianus	Ancient Roman form of JULIAN.	0
Iuliu	Romanian form of JULIUS.	0
Iulius	Ancient Roman form of JULIUS.	0
Iunia	Latin form of JUNIA.	1
Iunius	Latin form of JUNIUS.	0
Iuno	Ancient Roman form of JUNO.	1
Iuppiter	Ancient Roman form of JUPITER.	0
Iuri	Georgian form of YURIY.	0
Iustina	Feminine form of Iustinus (see JUSTIN).	1
Iustinianus	Latin form of JUSTINIAN.	0
Iustinus	Latin form of JUSTIN.	0
Iustus	Latin form of JUSTUS.	0
Iuvenalis	Latin form of JUVENAL.	0
Iva  (1)	Feminine form of IVO  (1).	1
Iva  (2)	Means "willow tree" in South Slavic.	1
Ivah	From the name of a district of Babylon, mentioned in the Old Testament.	1
Ivailo	Variant transcription of IVAYLO.	0
Ivan	Newer form of the old Slavic name Іѡаннъ (Ioannu), which was derived from Greek Ioannes (see JOHN). This was the name of six Russian rulers, including the 15th-century Ivan III the Great and 16th-century Ivan IV the Terrible, the first tsar of Russia. It was also borne by nine emperors of Bulgaria. Other notable bearers include the Russian author Ivan Turgenev (1818-1883), who wrote 'Fathers and Sons', and the Russian physiologist Ivan Pavlov (1849-1936), who is best known for his discovery of the conditioned reflex.	0
Ivana	Feminine form of IVAN.	1
Ivančica	Means "daisy" in Croatian.	1
Ivane	Georgian form of JOHN.	0
Ivanka	Diminutive of IVANA.	1
Ivar	Scandinavian form of IVOR.	0
Ivaylo	Perhaps derived from an old Bulgar name meaning "wolf". This was the name of a 13th-century emperor of Bulgaria. It is possible that this spelling was the result of a 15th-century misreading of his real name Vulo from historical documents.	0
Ives	English form of YVES, used to refer to Saint Ives (also called Ivo) of Huntingdonshire, a semi-legendary English bishop.	0
Ivet	Bulgarian form of YVETTE.	1
Iveta	Czech and Slovak form of YVETTE.	1
Ivica	Diminutive of IVAN.	0
Ivka	Diminutive of IVA  (2).	1
Ivo  (1)	Germanic name, originally a short form of names beginning with the Germanic element iv meaning "yew". Alternative theories suggest that it may in fact be derived from a cognate Celtic element. This was the name of several saints (who are also commonly known as Saint Yves or Ives).	0
Ivo  (2)	Diminutive of IVAN.	0
Ivona	Czech, Slovak, Croatian and Macedonian form of YVONNE.	1
Ivor	From the Old Norse name Ívarr, which was derived from the elements yr "yew, bow" and arr "warrior". During the Middle Ages it was brought to Britain by Scandinavian settlers and invaders, and it was adopted in Ireland, Scotland and Wales.	0
Ivy	From the English word for the climbing plant that has small yellow flowers. It is ultimately derived from Old English ifig.	1
Iwan	Welsh form of JOHN and a Polish form of IVAN.	0
Iwo	Polish form of IVO  (1).	0
Iwona	Polish feminine form of YVON.	1
Ixchel	Means "rainbow lady" in Mayan. She was the Mayan goddess of the earth, the moon, and medicine. She was often depicted with a snake in her hair and crossbones embroidered on her skirt.	1
Iyov	Hebrew form of JOB.	0
Izaak	Polish form of ISAAC.	0
Izabela	Polish form of ISABELLA.	1
Izabella	Hungarian and Polish form of ISABELLA.	1
Izabelle	Variant of ISABEL.	1
Izanagi	Means "male who invites" in Japanese. In Japanese mythology the god Izanagi was the husband of Izanami. When she died he unsuccessfully journeyed to the underworld to retrieve her. In the purifying rites that followed his return the gods of the sun, moon and wind were created.	0
Izanami	Means "female who invites" in Japanese. In Japanese mythology she was a creator goddess, the wife of Izanagi. She died giving birth to Kagututi, the god of fire.	1
Izar	Means "star" in Basque.	1
Izaro	Meaning unknown, from the name of a small island off the Spanish coast in the Bay of Biscay.	1
Izem	Means "lion" in Tamazight.	0
Izidóra	Hungarian form of ISIDORA.	1
Izidor	Slovene form of ISIDORE.	0
Izolda	Georgian and Polish form of ISOLDE.	1
Izotz	Means "ice" in Basque.	0
Izsák	Hungarian form of ISAAC.	0
Izumi	From Japanese 泉 (izumi) meaning "fountain, spring". This name can also be constructed from other combinations of kanji.	1
Izydor	Polish form of ISIDORE.	0
Izzy	Diminutive of ISIDORE, ISABEL, ISRAEL, and other names beginning with a similar sound.	0
Jáchym	Czech form of JOACHIM.	0
Jákob	Hungarian form of JACOB (or JAMES).	0
Ján	Slovak form of JOHANNES.	0
János	Hungarian form of JOHN.	0
Jázmin	Hungarian form of JASMINE.	1
Jānis	Latvian form of JOHN.	0
Jāzeps	Latvian form of JOSEPH.	0
Jaagup	Estonian form of JACOB (or JAMES).	0
Jaak	Estonian and Flemish short form of JACOB.	0
Jaakkima	Finnish form of JOACHIM.	0
Jaakko	Finnish form of JACOB (or JAMES).	0
Jaakob	Estonian form of JACOB (or JAMES).	0
Jaakoppi	Finnish form of JACOB (or JAMES).	0
Jaala	Means "wild goat" in Hebrew. In the Old Testament this is the name of a servant of Solomon.	0
Jaan	Estonian form of JOHN.	0
Jaana	Short form of MARJAANA and other names ending in jaana.	1
Jaap	Short form of JACOB.	0
Jaasau	Means "they will do" in Hebrew. This was the name of a descendant of Bani in the Old Testament.	0
Jabbar	Means "powerful" in Arabic. In Islamic tradition الجبّار (al-Jabbar) is one of the 99 names of Allah.	0
Jabez	Means "sorrow" in Hebrew. This is the name of a character in the Old Testament who is blessed by God.	0
Jabin	Means "perceptive" in Hebrew. This name was borne by two kings of Hazor in the Old Testament.	0
Jabir	Means "comforter" in Arabic.	0
Jabr	Means "consolation, assistance" in Arabic.	0
Jabril	Variant transcription of JIBRIL.	0
Jace	Short form of JASON.	0
Jacek	Modern form of JACENTY.	0
Jacenty	Polish form of HYACINTHUS. Saint Jacenty was a 13th-century Dominican monk from Krakow who was said to have taken missionary journeys throughout northern Europe and Asia.	0
Jachin	Means "he establishes" in Hebrew. This was the name of a son of Simeon in the Old Testament.	0
Jaci	Diminutive of JACQUELINE.	1
Jacinda	Variant of JACINTA.	1
Jacinta	Spanish and Portuguese feminine form of HYACINTHUS.	1
Jacinth	From the English word for the orange precious stone, originating from the same source as Hyacinth.	1
Jacintha	Latinate form of JACINTHE.	1
Jacinthe	French cognate of HYACINTH  (2).	1
Jacinto	Spanish and Portuguese form of HYACINTHUS.	0
Jack	Derived from Jackin (earlier Jankin), a medieval diminutive of JOHN. It is often regarded as an independent name. During the Middle Ages it was very common, and it became a slang word meaning "man". It was frequently used in fairy tales and nursery rhymes, such as 'Jack and the Beanstalk', 'Little Jack Horner', and 'Jack Sprat'. American writers Jack London (1876-1916) and Jack Kerouac (1922-1969) were two famous bearers of this name. It is also borne by American actor Jack Nicholson (1937-).	0
Jackalyn	Variant of JACQUELINE.	1
Jacki	Diminutive of JACQUELINE.	1
Jackie	Diminutive of either JACK or JACQUELINE. A notable bearer was baseball player Jackie Robinson (1919-1972), the first African-American to play in Major League Baseball.	0
Jackin	Variant of JANKIN.	0
Jacklyn	Variant of JACQUELINE.	1
Jackson	From an English surname meaning "son of JACK". A famous bearer of the surname was American president Andrew Jackson (1767-1845).	0
Jaclyn	Contracted variant of JACQUELINE.	1
Jacó	Portuguese form of JACOB.	0
Jacob	From the Latin Iacobus, which was from the Greek Ιακωβος (Iakobos), which was from the Hebrew name יַעֲקֹב (Ya'aqov). In the Old Testament, Jacob (later called Israel) is the son of Isaac and Rebecca and the father of the twelve founders of the twelve tribes of Israel. He was born holding his twin brother Esau's heel, and his name is explained as meaning "holder of the heel" or "supplanter". Other theories claim that it is in fact derived from a hypothetical name like יַעֲקֹבְאֵל (Ya'aqov'el) meaning "may God protect".The English names Jacob and James derive from the same source, with James coming from Latin Iacomus, a later variant of Iacobus. Unlike English, many languages do not have separate spellings for the two names.In England, Jacob was mainly regarded as a Jewish name during the Middle Ages, though the variant James was used among Christians. Jacob came into general use as a Christian name after the Protestant Reformation. A famous bearer was Jacob Grimm (1785-1863), the German linguist and writer who was, with his brother Wilhelm, the author of 'Grimm's Fairy Tales'.	0
Jacoba	Feminine form of JACOB.	1
Jacobina	Feminine form of JACOB.	1
Jacobine	Norwegian, Danish and Dutch feminine form of JACOB (or JAMES).	1
Jacobo	Spanish form of JACOB (or JAMES).	0
Jacobus	Latin form of JACOB, still used in Dutch.	0
Jacomina	Dutch feminine form of Iacomus (see JAMES).	1
Jacopo	Italian form of JACOB (or JAMES).	0
Jacqueline	French feminine form of JACQUES, also commonly used in the English-speaking world.	1
Jacquelyn	Variant of JACQUELINE.	1
Jacques	French form of JACOB (or JAMES).	0
Jacquetta	Feminine diminutive of JACQUES.	1
Jacquette	Feminine diminutive of JACQUES.	1
Jacqui	Short form of JACQUELINE.	1
Jada  (1)	Possibly an elaborated form of JADE. This name came into general use in the 1960s, and was popularized in the 1990s by actress Jada Pinkett Smith (1971-).	1
Jada  (2)	Means "he knows" in Hebrew. In the Old Testament, Jada is a son of Onam.	0
Jade	From the name of the precious stone that is often used in carvings. It is derived from Spanish (piedra de la) ijada meaning "(stone of the) flank", relating to the belief that jade could cure renal colic. As a given name, it came into general use during the 1970s.	1
Jaden	An invented name, using the popular aden suffix sound found in such names as Braden, Hayden and Aidan. This name first became common in American in the 1990s when similar-sounding names were increasing in popularity. It is sometimes considered a variant of JADON.	0
Jadon	Possibly means either "thankful" or "he will judge" in Hebrew. This name is borne by a minor character in the Old Testament.	0
Jadran	Croatian, Serbian and Slovene form of ADRIAN.	0
Jadranka	Croatian, Serbian and Slovene feminine form of ADRIAN.	1
Jadranko	Croatian, Serbian and Slovene form of ADRIAN.	0
Jadvyga	Lithuanian form of HEDWIG.	1
Jadwiga	Polish form of HEDWIG. This was the name of a 14th-century ruling queen of Poland who has recently been canonized as a saint.	1
Jadyn	Variant of JADEN.	0
Jadzia	Diminutive of JADWIGA.	1
Jae	Variant of JAY  (1).	0
Jael	From the Hebrew name יָעֵל (Ya'el) meaning "ibex, mountain goat". This name appears in the Old Testament belonging to a woman who kills the captain of the Canaanite army, giving the victory to Israel.	1
Jafar	Means "stream" in Arabic. Jafar ibn Abi Talib was a cousin of the Prophet Muhammad who was killed fighting against Byzantium in the 7th century. Another notable bearer was Jafar al-Sadiq, the sixth Shia imam.	0
Jafet	Spanish form of JAPHETH.	0
Jaffar	Variant transcription of JAFAR.	0
Jaffe	Variant transcription of YAFE.	0
Jaffer	Variant transcription of JAFAR.	0
Jaga	Croatian, Serbian and Macedonian diminutive of AGATHA or JAGODA.	1
Jagannath	Modern transcription of JAGANNATHA.	0
Jagannatha	Means "master of the world" from Sanskrit जगत (jagat) "world" and नाथ (natha) "master". This is a title of the Hindu gods Vishnu and Krishna.	0
Jagdish	Means "ruler of the world" from Sanskrit जगत (jagat) "world" and ईश (isha) "ruler".	0
Jagienka	Diminutive of AGNIESZKA.	1
Jagjit	Means "conqueror of the world", composed of the Sanskrit elements जगत (jagat) "world" and जित (jit) "conquering".	0
Jagna	Diminutive of AGNIESZKA.	1
Jago	Cornish form of JACOB.	0
Jagoda	Means "strawberry" in South Slavic, and "berry" in Polish.	1
Jagusia	Diminutive of AGNIESZKA.	1
Jahan	Means "world" in Persian. This name was borne by Shah Jahan, a 17th-century Mughal Emperor who is best known as the builder of the Taj Mahal.	0
Jahangir	Means "world conqueror" in Persian. This was the name of a 17th-century Mughal Emperor.	0
Jahel	Variant of JAEL.	1
Jahleel	Means "God waits" in Hebrew. This name is mentioned briefly in the Old Testament.	0
Jahzeel	Means "God apportions" in Hebrew. This was the son of Naphtali in the Old Testament.	0
Jai	Variant of JAY  (2).	0
Jaida	Variant of JADA  (1).	1
Jaiden	Variant of JADEN.	0
Jaidev	Means "divine victory" from Sanskrit जय (jaya) "victory" and देव (deva) "a god".	0
Jaime  (1)	Spanish and Portuguese form of JAMES.	0
Jaimie	Variant of JAMIE.	1
Jair	Means "he shines" in Hebrew. In the Old Testament this is the name of both a son of Manasseh and one of the ruling judges of the Israelites.	0
Jairus	From Ιαιρος (Iairos), the Greek form of JAIR used in the New Testament, where it belongs to the father of a young girl brought back to life by Jesus.	0
Jaka	Slovene form of JACOB (or JAMES).	0
Jakab	Hungarian form of JACOB (or JAMES).	0
Jake	Medieval variant of JACK. It is also sometimes used as a short form of JACOB.	0
Jakes	Basque form of JACOB (or JAMES).	0
Jaki	Diminutive of JACQUELINE.	1
Jakki	Diminutive of JACQUELINE.	1
Jakob	Cognate of JACOB (or JAMES).	0
Jakov	Serbian, Croatian and Macedonian form of JACOB (or JAMES).	0
Jakša	Diminutive of JAKOV.	0
Jakub	Polish, Czech and Slovak form of JACOB (or JAMES).	0
Jalal	Means "greatness" in Arabic.	0
Jale	Turkish form of ZHALEH.	1
Jaleh	Variant transcription of ZHALEH.	1
Jalen	An invented name. In America it was popularized in the 1990s by basketball player Jalen Rose (1973-), whose name was a combination of those of his father James and maternal uncle Leonard.	0
Jalil	Means "important, exalted" in Arabic.	0
Jalila	Feminine form of JALIL.	1
Jalmari	Finnish form of HJALMAR.	0
Jalo	Means "noble, gracious" in Finnish.	0
Jam	Persian form of Avestan Yima, possibly meaning either "twin" or "river". This was the name of a mythological king, more commonly called Jamshid.	0
